"","pattern","replacement","feature","sentiment"
"34047"," (nicht|nichts|kein|keine|keinen) unpopulärster "," NOT_unpopulärster "," NOT_unpopulärster ",1
"34048"," (nicht|nichts|kein|keine|keinen) unpopulärstes "," NOT_unpopulärstes "," NOT_unpopulärstes ",1
"34049"," (nicht|nichts|kein|keine|keinen) unpraktisch "," NOT_unpraktisch "," NOT_unpraktisch ",1
"15047"," (nicht|nichts|kein|keine|keinen) unprätentiös "," NOT_unprätentiös "," NOT_unprätentiös ",-1
"34051"," (nicht|nichts|kein|keine|keinen) unpräzis "," NOT_unpräzis "," NOT_unpräzis ",1
"34052"," (nicht|nichts|kein|keine|keinen) unpräzise "," NOT_unpräzise "," NOT_unpräzise ",1
"34050"," (nicht|nichts|kein|keine|keinen) unprofessionell "," NOT_unprofessionell "," NOT_unprofessionell ",1
"34054"," (nicht|nichts|kein|keine|keinen) unpünktlich "," NOT_unpünktlich "," NOT_unpünktlich ",1
"34055"," (nicht|nichts|kein|keine|keinen) unqualifiziert "," NOT_unqualifiziert "," NOT_unqualifiziert ",1
"34056"," (nicht|nichts|kein|keine|keinen) unqualifizierte "," NOT_unqualifizierte "," NOT_unqualifizierte ",1
"34057"," (nicht|nichts|kein|keine|keinen) unqualifiziertem "," NOT_unqualifiziertem "," NOT_unqualifiziertem ",1
"34058"," (nicht|nichts|kein|keine|keinen) unqualifizierten "," NOT_unqualifizierten "," NOT_unqualifizierten ",1
"34059"," (nicht|nichts|kein|keine|keinen) unqualifizierter "," NOT_unqualifizierter "," NOT_unqualifizierter ",1
"34060"," (nicht|nichts|kein|keine|keinen) unqualifiziertere "," NOT_unqualifiziertere "," NOT_unqualifiziertere ",1
"34061"," (nicht|nichts|kein|keine|keinen) unqualifizierterem "," NOT_unqualifizierterem "," NOT_unqualifizierterem ",1
"34062"," (nicht|nichts|kein|keine|keinen) unqualifizierteren "," NOT_unqualifizierteren "," NOT_unqualifizierteren ",1
"34063"," (nicht|nichts|kein|keine|keinen) unqualifizierterer "," NOT_unqualifizierterer "," NOT_unqualifizierterer ",1
"34064"," (nicht|nichts|kein|keine|keinen) unqualifizierteres "," NOT_unqualifizierteres "," NOT_unqualifizierteres ",1
"34065"," (nicht|nichts|kein|keine|keinen) unqualifiziertes "," NOT_unqualifiziertes "," NOT_unqualifiziertes ",1
"34066"," (nicht|nichts|kein|keine|keinen) unqualifiziertest "," NOT_unqualifiziertest "," NOT_unqualifiziertest ",1
"34067"," (nicht|nichts|kein|keine|keinen) unqualifizierteste "," NOT_unqualifizierteste "," NOT_unqualifizierteste ",1
"34068"," (nicht|nichts|kein|keine|keinen) unqualifiziertestem "," NOT_unqualifiziertestem "," NOT_unqualifiziertestem ",1
"34069"," (nicht|nichts|kein|keine|keinen) unqualifiziertesten "," NOT_unqualifiziertesten "," NOT_unqualifiziertesten ",1
"34070"," (nicht|nichts|kein|keine|keinen) unqualifiziertester "," NOT_unqualifiziertester "," NOT_unqualifiziertester ",1
"34071"," (nicht|nichts|kein|keine|keinen) unqualifiziertestes "," NOT_unqualifiziertestes "," NOT_unqualifiziertestes ",1
"20744"," (nicht|nichts|kein|keine|keinen) unrast "," NOT_unrast "," NOT_unrast ",1
"34072"," (nicht|nichts|kein|keine|keinen) unratsam "," NOT_unratsam "," NOT_unratsam ",1
"34073"," (nicht|nichts|kein|keine|keinen) unrealistisch "," NOT_unrealistisch "," NOT_unrealistisch ",1
"20745"," (nicht|nichts|kein|keine|keinen) unrecht "," NOT_unrecht "," NOT_unrecht ",1
"20746"," (nicht|nichts|kein|keine|keinen) unrechtes "," NOT_unrechtes "," NOT_unrechtes ",1
"34074"," (nicht|nichts|kein|keine|keinen) unrechtmäßig "," NOT_unrechtmäßig "," NOT_unrechtmäßig ",1
"20747"," (nicht|nichts|kein|keine|keinen) unrechtmäßigkeit "," NOT_unrechtmäßigkeit "," NOT_unrechtmäßigkeit ",1
"20748"," (nicht|nichts|kein|keine|keinen) unrechts "," NOT_unrechts "," NOT_unrechts ",1
"34075"," (nicht|nichts|kein|keine|keinen) unredlich "," NOT_unredlich "," NOT_unredlich ",1
"34076"," (nicht|nichts|kein|keine|keinen) unredliche "," NOT_unredliche "," NOT_unredliche ",1
"34077"," (nicht|nichts|kein|keine|keinen) unredlichem "," NOT_unredlichem "," NOT_unredlichem ",1
"34078"," (nicht|nichts|kein|keine|keinen) unredlichen "," NOT_unredlichen "," NOT_unredlichen ",1
"34079"," (nicht|nichts|kein|keine|keinen) unredlicher "," NOT_unredlicher "," NOT_unredlicher ",1
"34080"," (nicht|nichts|kein|keine|keinen) unredlichere "," NOT_unredlichere "," NOT_unredlichere ",1
"34081"," (nicht|nichts|kein|keine|keinen) unredlicherem "," NOT_unredlicherem "," NOT_unredlicherem ",1
"34082"," (nicht|nichts|kein|keine|keinen) unredlicheren "," NOT_unredlicheren "," NOT_unredlicheren ",1
"34083"," (nicht|nichts|kein|keine|keinen) unredlicherer "," NOT_unredlicherer "," NOT_unredlicherer ",1
"34084"," (nicht|nichts|kein|keine|keinen) unredlicheres "," NOT_unredlicheres "," NOT_unredlicheres ",1
"34085"," (nicht|nichts|kein|keine|keinen) unredliches "," NOT_unredliches "," NOT_unredliches ",1
"20749"," (nicht|nichts|kein|keine|keinen) unredlichkeit "," NOT_unredlichkeit "," NOT_unredlichkeit ",1
"34086"," (nicht|nichts|kein|keine|keinen) unredlichst "," NOT_unredlichst "," NOT_unredlichst ",1
"34087"," (nicht|nichts|kein|keine|keinen) unredlichste "," NOT_unredlichste "," NOT_unredlichste ",1
"34088"," (nicht|nichts|kein|keine|keinen) unredlichstem "," NOT_unredlichstem "," NOT_unredlichstem ",1
"34089"," (nicht|nichts|kein|keine|keinen) unredlichsten "," NOT_unredlichsten "," NOT_unredlichsten ",1
"34090"," (nicht|nichts|kein|keine|keinen) unredlichster "," NOT_unredlichster "," NOT_unredlichster ",1
"34091"," (nicht|nichts|kein|keine|keinen) unredlichstes "," NOT_unredlichstes "," NOT_unredlichstes ",1
"34092"," (nicht|nichts|kein|keine|keinen) unreell "," NOT_unreell "," NOT_unreell ",1
"34093"," (nicht|nichts|kein|keine|keinen) unregelmäßig "," NOT_unregelmäßig "," NOT_unregelmäßig ",1
"34094"," (nicht|nichts|kein|keine|keinen) unregelmäßige "," NOT_unregelmäßige "," NOT_unregelmäßige ",1
"34095"," (nicht|nichts|kein|keine|keinen) unregelmäßigem "," NOT_unregelmäßigem "," NOT_unregelmäßigem ",1
"34096"," (nicht|nichts|kein|keine|keinen) unregelmäßigen "," NOT_unregelmäßigen "," NOT_unregelmäßigen ",1
"34097"," (nicht|nichts|kein|keine|keinen) unregelmäßiger "," NOT_unregelmäßiger "," NOT_unregelmäßiger ",1
"34098"," (nicht|nichts|kein|keine|keinen) unregelmäßigere "," NOT_unregelmäßigere "," NOT_unregelmäßigere ",1
"34099"," (nicht|nichts|kein|keine|keinen) unregelmäßigerem "," NOT_unregelmäßigerem "," NOT_unregelmäßigerem ",1
"34100"," (nicht|nichts|kein|keine|keinen) unregelmäßigeren "," NOT_unregelmäßigeren "," NOT_unregelmäßigeren ",1
"34101"," (nicht|nichts|kein|keine|keinen) unregelmäßigerer "," NOT_unregelmäßigerer "," NOT_unregelmäßigerer ",1
"34102"," (nicht|nichts|kein|keine|keinen) unregelmäßigeres "," NOT_unregelmäßigeres "," NOT_unregelmäßigeres ",1
"34103"," (nicht|nichts|kein|keine|keinen) unregelmäßiges "," NOT_unregelmäßiges "," NOT_unregelmäßiges ",1
"20750"," (nicht|nichts|kein|keine|keinen) unregelmäßigkeit "," NOT_unregelmäßigkeit "," NOT_unregelmäßigkeit ",1
"20751"," (nicht|nichts|kein|keine|keinen) unregelmäßigkeiten "," NOT_unregelmäßigkeiten "," NOT_unregelmäßigkeiten ",1
"34104"," (nicht|nichts|kein|keine|keinen) unregelmäßigst "," NOT_unregelmäßigst "," NOT_unregelmäßigst ",1
"34105"," (nicht|nichts|kein|keine|keinen) unregelmäßigste "," NOT_unregelmäßigste "," NOT_unregelmäßigste ",1
"34106"," (nicht|nichts|kein|keine|keinen) unregelmäßigstem "," NOT_unregelmäßigstem "," NOT_unregelmäßigstem ",1
"34107"," (nicht|nichts|kein|keine|keinen) unregelmäßigsten "," NOT_unregelmäßigsten "," NOT_unregelmäßigsten ",1
"34108"," (nicht|nichts|kein|keine|keinen) unregelmäßigster "," NOT_unregelmäßigster "," NOT_unregelmäßigster ",1
"34109"," (nicht|nichts|kein|keine|keinen) unregelmäßigstes "," NOT_unregelmäßigstes "," NOT_unregelmäßigstes ",1
"34110"," (nicht|nichts|kein|keine|keinen) unreif "," NOT_unreif "," NOT_unreif ",1
"34111"," (nicht|nichts|kein|keine|keinen) unrein "," NOT_unrein "," NOT_unrein ",1
"34112"," (nicht|nichts|kein|keine|keinen) unrentabel "," NOT_unrentabel "," NOT_unrentabel ",1
"34113"," (nicht|nichts|kein|keine|keinen) unrentabelst "," NOT_unrentabelst "," NOT_unrentabelst ",1
"34114"," (nicht|nichts|kein|keine|keinen) unrentabelste "," NOT_unrentabelste "," NOT_unrentabelste ",1
"34115"," (nicht|nichts|kein|keine|keinen) unrentabelstem "," NOT_unrentabelstem "," NOT_unrentabelstem ",1
"34116"," (nicht|nichts|kein|keine|keinen) unrentabelsten "," NOT_unrentabelsten "," NOT_unrentabelsten ",1
"34117"," (nicht|nichts|kein|keine|keinen) unrentabelster "," NOT_unrentabelster "," NOT_unrentabelster ",1
"34118"," (nicht|nichts|kein|keine|keinen) unrentabelstes "," NOT_unrentabelstes "," NOT_unrentabelstes ",1
"20752"," (nicht|nichts|kein|keine|keinen) unrentabilität "," NOT_unrentabilität "," NOT_unrentabilität ",1
"34119"," (nicht|nichts|kein|keine|keinen) unrentable "," NOT_unrentable "," NOT_unrentable ",1
"34120"," (nicht|nichts|kein|keine|keinen) unrentablem "," NOT_unrentablem "," NOT_unrentablem ",1
"34121"," (nicht|nichts|kein|keine|keinen) unrentablen "," NOT_unrentablen "," NOT_unrentablen ",1
"34122"," (nicht|nichts|kein|keine|keinen) unrentabler "," NOT_unrentabler "," NOT_unrentabler ",1
"34123"," (nicht|nichts|kein|keine|keinen) unrentablere "," NOT_unrentablere "," NOT_unrentablere ",1
"34124"," (nicht|nichts|kein|keine|keinen) unrentablerem "," NOT_unrentablerem "," NOT_unrentablerem ",1
"34125"," (nicht|nichts|kein|keine|keinen) unrentableren "," NOT_unrentableren "," NOT_unrentableren ",1
"34126"," (nicht|nichts|kein|keine|keinen) unrentablerer "," NOT_unrentablerer "," NOT_unrentablerer ",1
"34127"," (nicht|nichts|kein|keine|keinen) unrentableres "," NOT_unrentableres "," NOT_unrentableres ",1
"34128"," (nicht|nichts|kein|keine|keinen) unrentables "," NOT_unrentables "," NOT_unrentables ",1
"34129"," (nicht|nichts|kein|keine|keinen) unrichtig "," NOT_unrichtig "," NOT_unrichtig ",1
"20753"," (nicht|nichts|kein|keine|keinen) unruhe "," NOT_unruhe "," NOT_unruhe ",1
"20754"," (nicht|nichts|kein|keine|keinen) unruhen "," NOT_unruhen "," NOT_unruhen ",1
"34130"," (nicht|nichts|kein|keine|keinen) unruhig "," NOT_unruhig "," NOT_unruhig ",1
"34131"," (nicht|nichts|kein|keine|keinen) unruhige "," NOT_unruhige "," NOT_unruhige ",1
"34132"," (nicht|nichts|kein|keine|keinen) unruhigem "," NOT_unruhigem "," NOT_unruhigem ",1
"34133"," (nicht|nichts|kein|keine|keinen) unruhigen "," NOT_unruhigen "," NOT_unruhigen ",1
"34134"," (nicht|nichts|kein|keine|keinen) unruhiger "," NOT_unruhiger "," NOT_unruhiger ",1
"34135"," (nicht|nichts|kein|keine|keinen) unruhigere "," NOT_unruhigere "," NOT_unruhigere ",1
"34136"," (nicht|nichts|kein|keine|keinen) unruhigerem "," NOT_unruhigerem "," NOT_unruhigerem ",1
"34137"," (nicht|nichts|kein|keine|keinen) unruhigeren "," NOT_unruhigeren "," NOT_unruhigeren ",1
"34138"," (nicht|nichts|kein|keine|keinen) unruhigerer "," NOT_unruhigerer "," NOT_unruhigerer ",1
"34139"," (nicht|nichts|kein|keine|keinen) unruhigeres "," NOT_unruhigeres "," NOT_unruhigeres ",1
"34140"," (nicht|nichts|kein|keine|keinen) unruhiges "," NOT_unruhiges "," NOT_unruhiges ",1
"34141"," (nicht|nichts|kein|keine|keinen) unruhigst "," NOT_unruhigst "," NOT_unruhigst ",1
"34142"," (nicht|nichts|kein|keine|keinen) unruhigste "," NOT_unruhigste "," NOT_unruhigste ",1
"34143"," (nicht|nichts|kein|keine|keinen) unruhigstem "," NOT_unruhigstem "," NOT_unruhigstem ",1
"34144"," (nicht|nichts|kein|keine|keinen) unruhigsten "," NOT_unruhigsten "," NOT_unruhigsten ",1
"34145"," (nicht|nichts|kein|keine|keinen) unruhigster "," NOT_unruhigster "," NOT_unruhigster ",1
"34146"," (nicht|nichts|kein|keine|keinen) unruhigstes "," NOT_unruhigstes "," NOT_unruhigstes ",1
"34148"," (nicht|nichts|kein|keine|keinen) unrühmlich "," NOT_unrühmlich "," NOT_unrühmlich ",1
"34149"," (nicht|nichts|kein|keine|keinen) unrühmliche "," NOT_unrühmliche "," NOT_unrühmliche ",1
"34150"," (nicht|nichts|kein|keine|keinen) unrühmlichem "," NOT_unrühmlichem "," NOT_unrühmlichem ",1
"34151"," (nicht|nichts|kein|keine|keinen) unrühmlichen "," NOT_unrühmlichen "," NOT_unrühmlichen ",1
"34152"," (nicht|nichts|kein|keine|keinen) unrühmlicher "," NOT_unrühmlicher "," NOT_unrühmlicher ",1
"34153"," (nicht|nichts|kein|keine|keinen) unrühmlichere "," NOT_unrühmlichere "," NOT_unrühmlichere ",1
"34154"," (nicht|nichts|kein|keine|keinen) unrühmlicherem "," NOT_unrühmlicherem "," NOT_unrühmlicherem ",1
"34155"," (nicht|nichts|kein|keine|keinen) unrühmlicheren "," NOT_unrühmlicheren "," NOT_unrühmlicheren ",1
"34156"," (nicht|nichts|kein|keine|keinen) unrühmlicherer "," NOT_unrühmlicherer "," NOT_unrühmlicherer ",1
"34157"," (nicht|nichts|kein|keine|keinen) unrühmlicheres "," NOT_unrühmlicheres "," NOT_unrühmlicheres ",1
"34158"," (nicht|nichts|kein|keine|keinen) unrühmliches "," NOT_unrühmliches "," NOT_unrühmliches ",1
"34159"," (nicht|nichts|kein|keine|keinen) unrühmlichst "," NOT_unrühmlichst "," NOT_unrühmlichst ",1
"34160"," (nicht|nichts|kein|keine|keinen) unrühmlichste "," NOT_unrühmlichste "," NOT_unrühmlichste ",1
"34161"," (nicht|nichts|kein|keine|keinen) unrühmlichstem "," NOT_unrühmlichstem "," NOT_unrühmlichstem ",1
"34162"," (nicht|nichts|kein|keine|keinen) unrühmlichsten "," NOT_unrühmlichsten "," NOT_unrühmlichsten ",1
"34163"," (nicht|nichts|kein|keine|keinen) unrühmlichster "," NOT_unrühmlichster "," NOT_unrühmlichster ",1
"34164"," (nicht|nichts|kein|keine|keinen) unrühmlichstes "," NOT_unrühmlichstes "," NOT_unrühmlichstes ",1
"34147"," (nicht|nichts|kein|keine|keinen) unrund "," NOT_unrund "," NOT_unrund ",1
"34165"," (nicht|nichts|kein|keine|keinen) unsachgemäß "," NOT_unsachgemäß "," NOT_unsachgemäß ",1
"34166"," (nicht|nichts|kein|keine|keinen) unsachgemäße "," NOT_unsachgemäße "," NOT_unsachgemäße ",1
"34167"," (nicht|nichts|kein|keine|keinen) unsachgemäßem "," NOT_unsachgemäßem "," NOT_unsachgemäßem ",1
"34168"," (nicht|nichts|kein|keine|keinen) unsachgemäßen "," NOT_unsachgemäßen "," NOT_unsachgemäßen ",1
"34169"," (nicht|nichts|kein|keine|keinen) unsachgemäßer "," NOT_unsachgemäßer "," NOT_unsachgemäßer ",1
"34170"," (nicht|nichts|kein|keine|keinen) unsachgemäßere "," NOT_unsachgemäßere "," NOT_unsachgemäßere ",1
"34171"," (nicht|nichts|kein|keine|keinen) unsachgemäßerem "," NOT_unsachgemäßerem "," NOT_unsachgemäßerem ",1
"34172"," (nicht|nichts|kein|keine|keinen) unsachgemäßeren "," NOT_unsachgemäßeren "," NOT_unsachgemäßeren ",1
"34173"," (nicht|nichts|kein|keine|keinen) unsachgemäßerer "," NOT_unsachgemäßerer "," NOT_unsachgemäßerer ",1
"34174"," (nicht|nichts|kein|keine|keinen) unsachgemäßeres "," NOT_unsachgemäßeres "," NOT_unsachgemäßeres ",1
"34175"," (nicht|nichts|kein|keine|keinen) unsachgemäßes "," NOT_unsachgemäßes "," NOT_unsachgemäßes ",1
"34176"," (nicht|nichts|kein|keine|keinen) unsachgemäßst "," NOT_unsachgemäßst "," NOT_unsachgemäßst ",1
"34177"," (nicht|nichts|kein|keine|keinen) unsachgemäßste "," NOT_unsachgemäßste "," NOT_unsachgemäßste ",1
"34178"," (nicht|nichts|kein|keine|keinen) unsachgemäßstem "," NOT_unsachgemäßstem "," NOT_unsachgemäßstem ",1
"34179"," (nicht|nichts|kein|keine|keinen) unsachgemäßsten "," NOT_unsachgemäßsten "," NOT_unsachgemäßsten ",1
"34180"," (nicht|nichts|kein|keine|keinen) unsachgemäßster "," NOT_unsachgemäßster "," NOT_unsachgemäßster ",1
"34181"," (nicht|nichts|kein|keine|keinen) unsachgemäßstes "," NOT_unsachgemäßstes "," NOT_unsachgemäßstes ",1
"34182"," (nicht|nichts|kein|keine|keinen) unsachlich "," NOT_unsachlich "," NOT_unsachlich ",1
"34390"," (nicht|nichts|kein|keine|keinen) unsäglich "," NOT_unsäglich "," NOT_unsäglich ",1
"34391"," (nicht|nichts|kein|keine|keinen) unsägliche "," NOT_unsägliche "," NOT_unsägliche ",1
"34392"," (nicht|nichts|kein|keine|keinen) unsäglichem "," NOT_unsäglichem "," NOT_unsäglichem ",1
"34393"," (nicht|nichts|kein|keine|keinen) unsäglichen "," NOT_unsäglichen "," NOT_unsäglichen ",1
"34394"," (nicht|nichts|kein|keine|keinen) unsäglicher "," NOT_unsäglicher "," NOT_unsäglicher ",1
"34395"," (nicht|nichts|kein|keine|keinen) unsäglichere "," NOT_unsäglichere "," NOT_unsäglichere ",1
"34396"," (nicht|nichts|kein|keine|keinen) unsäglicherem "," NOT_unsäglicherem "," NOT_unsäglicherem ",1
"34397"," (nicht|nichts|kein|keine|keinen) unsäglicheren "," NOT_unsäglicheren "," NOT_unsäglicheren ",1
"34398"," (nicht|nichts|kein|keine|keinen) unsäglicherer "," NOT_unsäglicherer "," NOT_unsäglicherer ",1
"34399"," (nicht|nichts|kein|keine|keinen) unsäglicheres "," NOT_unsäglicheres "," NOT_unsäglicheres ",1
"34400"," (nicht|nichts|kein|keine|keinen) unsägliches "," NOT_unsägliches "," NOT_unsägliches ",1
"34401"," (nicht|nichts|kein|keine|keinen) unsäglichst "," NOT_unsäglichst "," NOT_unsäglichst ",1
"34402"," (nicht|nichts|kein|keine|keinen) unsäglichste "," NOT_unsäglichste "," NOT_unsäglichste ",1
"34403"," (nicht|nichts|kein|keine|keinen) unsäglichstem "," NOT_unsäglichstem "," NOT_unsäglichstem ",1
"34404"," (nicht|nichts|kein|keine|keinen) unsäglichsten "," NOT_unsäglichsten "," NOT_unsäglichsten ",1
"34405"," (nicht|nichts|kein|keine|keinen) unsäglichster "," NOT_unsäglichster "," NOT_unsäglichster ",1
"34406"," (nicht|nichts|kein|keine|keinen) unsäglichstes "," NOT_unsäglichstes "," NOT_unsäglichstes ",1
"34183"," (nicht|nichts|kein|keine|keinen) unsauber "," NOT_unsauber "," NOT_unsauber ",1
"34184"," (nicht|nichts|kein|keine|keinen) unsaubere "," NOT_unsaubere "," NOT_unsaubere ",1
"34185"," (nicht|nichts|kein|keine|keinen) unsauberem "," NOT_unsauberem "," NOT_unsauberem ",1
"34186"," (nicht|nichts|kein|keine|keinen) unsauberen "," NOT_unsauberen "," NOT_unsauberen ",1
"34187"," (nicht|nichts|kein|keine|keinen) unsauberer "," NOT_unsauberer "," NOT_unsauberer ",1
"34188"," (nicht|nichts|kein|keine|keinen) unsauberere "," NOT_unsauberere "," NOT_unsauberere ",1
"34189"," (nicht|nichts|kein|keine|keinen) unsaubererem "," NOT_unsaubererem "," NOT_unsaubererem ",1
"34190"," (nicht|nichts|kein|keine|keinen) unsaubereren "," NOT_unsaubereren "," NOT_unsaubereren ",1
"34191"," (nicht|nichts|kein|keine|keinen) unsaubererer "," NOT_unsaubererer "," NOT_unsaubererer ",1
"34192"," (nicht|nichts|kein|keine|keinen) unsaubereres "," NOT_unsaubereres "," NOT_unsaubereres ",1
"34193"," (nicht|nichts|kein|keine|keinen) unsauberes "," NOT_unsauberes "," NOT_unsauberes ",1
"34194"," (nicht|nichts|kein|keine|keinen) unsauberst "," NOT_unsauberst "," NOT_unsauberst ",1
"34195"," (nicht|nichts|kein|keine|keinen) unsauberste "," NOT_unsauberste "," NOT_unsauberste ",1
"34196"," (nicht|nichts|kein|keine|keinen) unsauberstem "," NOT_unsauberstem "," NOT_unsauberstem ",1
"34197"," (nicht|nichts|kein|keine|keinen) unsaubersten "," NOT_unsaubersten "," NOT_unsaubersten ",1
"34198"," (nicht|nichts|kein|keine|keinen) unsauberster "," NOT_unsauberster "," NOT_unsauberster ",1
"34199"," (nicht|nichts|kein|keine|keinen) unsauberstes "," NOT_unsauberstes "," NOT_unsauberstes ",1
"34200"," (nicht|nichts|kein|keine|keinen) unsaubrer "," NOT_unsaubrer "," NOT_unsaubrer ",1
"34201"," (nicht|nichts|kein|keine|keinen) unsaubrere "," NOT_unsaubrere "," NOT_unsaubrere ",1
"34202"," (nicht|nichts|kein|keine|keinen) unsaubrerem "," NOT_unsaubrerem "," NOT_unsaubrerem ",1
"34203"," (nicht|nichts|kein|keine|keinen) unsaubreren "," NOT_unsaubreren "," NOT_unsaubreren ",1
"34204"," (nicht|nichts|kein|keine|keinen) unsaubrerer "," NOT_unsaubrerer "," NOT_unsaubrerer ",1
"34205"," (nicht|nichts|kein|keine|keinen) unsaubreres "," NOT_unsaubreres "," NOT_unsaubreres ",1
"15082"," (nicht|nichts|kein|keine|keinen) unschädlich "," NOT_unschädlich "," NOT_unschädlich ",-1
"34206"," (nicht|nichts|kein|keine|keinen) unscharf "," NOT_unscharf "," NOT_unscharf ",1
"34207"," (nicht|nichts|kein|keine|keinen) unscharfe "," NOT_unscharfe "," NOT_unscharfe ",1
